Ano;Mês;Distribuidor;Código do Produto;Nome do Produto;Região;Quantidade de Produto (mil m³)
2024;5;SETTA COMBUSTIVEIS LTDA;420105001;Diesel A;NE;9,507993
2024;5;SETTA COMBUSTIVEIS LTDA;420105001;Diesel A;SE;1,119181
2024;5;SETTA COMBUSTIVEIS LTDA;420201001;Diesel A;NE;1,361448
2024;5;SETTA COMBUSTIVEIS LTDA;810101001;EHC;CO;2,331091
2024;5;SETTA COMBUSTIVEIS LTDA;810101001;EHC;NE;1,196842
2024;5;SETTA COMBUSTIVEIS LTDA;810102004;EAC;CO;1,179703
2024;5;SETTA COMBUSTIVEIS LTDA;810102004;EAC;NE;0,182546
2024;5;SETTA COMBUSTIVEIS LTDA;810102004;EAC;SE;0,104107
2024;5;SIM DISTRIBUIDORA DE COMBUSTIVEIS LTDA;320101001;Gasolina A;S;31,111027
2024;5;SIM DISTRIBUIDORA DE COMBUSTIVEIS LTDA;320101001;Gasolina A;SE;4,449941
2024;5;SIM DISTRIBUIDORA DE COMBUSTIVEIS LTDA;420102004;Diesel A;S;15,136006
2024;5;SIM DISTRIBUIDORA DE COMBUSTIVEIS LTDA;420102004;Diesel A;SE;6,695378
2024;5;SIM DISTRIBUIDORA DE COMBUSTIVEIS LTDA;420105001;Diesel A;S;26,26883
2024;5;SIM DISTRIBUIDORA DE COMBUSTIVEIS LTDA;420105001;Diesel A;SE;8,45826
2024;5;SIM DISTRIBUIDORA DE COMBUSTIVEIS LTDA;420201001;Diesel A;S;0,203377
2024;5;SIM DISTRIBUIDORA DE COMBUSTIVEIS LTDA;810101001;EHC;CO;0,69404
2024;5;SIM DISTRIBUIDORA DE COMBUSTIVEIS LTDA;810101001;EHC;S;0,044564
2024;5;SIM DISTRIBUIDORA DE COMBUSTIVEIS LTDA;810101001;EHC;SE;1,452998
2024;5;SIM DISTRIBUIDORA DE COMBUSTIVEIS LTDA;810102004;EAC;CO;9,145159
2024;5;SIM DISTRIBUIDORA DE COMBUSTIVEIS LTDA;810102004;EAC;S;1,534943
2024;5;SIM DISTRIBUIDORA DE COMBUSTIVEIS LTDA;810102004;EAC;SE;3,347171
2024;5;SIMARELLI DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;320101001;Gasolina A;SE;2,091487
2024;5;SIMARELLI DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;420102004;Diesel A;SE;0,846718
2024;5;SIMARELLI DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;420105001;Diesel A;SE;1,599744
2024;5;SIMARELLI DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;810101001;EHC;CO;0,881958
2024;5;SIMARELLI DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;810102004;EAC;CO;0,656474
2024;5;SMALL DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;320101001;Gasolina A;S;1,000281
2024;5;SMALL DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;320101001;Gasolina A;SE;1,170012
2024;5;SMALL DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;420102004;Diesel A;S;1,532527
2024;5;SMALL DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;420102004;Diesel A;SE;1,761176
2024;5;SMALL DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;420105001;Diesel A;S;1,404118
2024;5;SMALL DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;420105001;Diesel A;SE;1,768063
2024;5;SMALL DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;810101001;EHC;CO;0,991017
2024;5;SMALL DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;810101001;EHC;SE;0,592266
2024;5;SMALL DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;810102004;EAC;CO;1,603036
2024;5;SMALL DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;810102004;EAC;SE;0,446057
2024;5;SOLL DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;NE;3,155922
2024;5;SOLL DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;NE;1,436866
2024;5;SOLL DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;NE;1,478608
2024;5;SOLL DISTRIBUIDORA DE PETRÓLEO LTDA;810101001;EHC;NE;0,411063
2024;5;SOLL DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;SE;1,276123
2024;5;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;N;0,567446
2024;5;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;NE;16,681704
2024;5;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;SE;7,103374
2024;5;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;N;0,539201
2024;5;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;NE;1,635616
2024;5;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;SE;2,278165
2024;5;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;N;0,703541
2024;5;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;NE;6,211664
2024;5;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;SE;3,24306
2024;5;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;810101001;EHC;CO;0,846642
2024;5;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;810101001;EHC;N;0,087902
2024;5;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;810101001;EHC;NE;0,454908
2024;5;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;810101001;EHC;SE;0,652374
2024;5;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;810102001;EAC;SE;0,33
2024;5;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;CO;0,299881
2024;5;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;NE;0,617898
2024;5;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;SE;2,049146
2024;5;SR BRASIL PETRÓLEO LTDA.;320101001;Gasolina A;CO;2,103045
2024;5;SR BRASIL PETRÓLEO LTDA.;320101001;Gasolina A;SE;0,330598
2024;5;SR BRASIL PETRÓLEO LTDA.;420102004;Diesel A;CO;0,825386
2024;5;SR BRASIL PETRÓLEO LTDA.;420102004;Diesel A;SE;0,184938
2024;5;SR BRASIL PETRÓLEO LTDA.;420105001;Diesel A;CO;0,984186
2024;5;SR BRASIL PETRÓLEO LTDA.;420105001;Diesel A;SE;0,260285
2024;5;SR BRASIL PETRÓLEO LTDA.;810101001;EHC;CO;1,453449
2024;5;SR BRASIL PETRÓLEO LTDA.;810102004;EAC;CO;1,097015
2024;5;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;320101001;Gasolina A;S;18,660682
2024;5;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;320101001;Gasolina A;SE;0,19817
2024;5;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;420102004;Diesel A;S;6,493463
2024;5;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;420102004;Diesel A;SE;0,172665
2024;5;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;420105001;Diesel A;S;6,52679
2024;5;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;420105001;Diesel A;SE;0,174517
2024;5;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;420201001;Diesel A;S;0,004979
2024;5;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;CO;1,865286
2024;5;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;S;2,491346
2024;5;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;810102004;EAC;S;6,230567
2024;5;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;810102004;EAC;SE;1,998118
2024;5;TAG DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;320101001;Gasolina A;SE;1,1557
2024;5;TAG DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420102004;Diesel A;SE;1,024066
2024;5;TAG DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420105001;Diesel A;SE;0,603899
2024;5;TAG DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810101001;EHC;CO;0,997753
2024;5;TAG DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810102004;EAC;CO;0,994579
2024;5;TAURUS DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;S;2,552814
2024;5;TAURUS DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;SE;8,989482
2024;5;TAURUS DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;S;5,17546
2024;5;TAURUS DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;SE;6,119211
2024;5;TAURUS DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;S;3,684636
2024;5;TAURUS DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;SE;6,116219
2024;5;TAURUS DISTRIBUIDORA DE PETRÓLEO LTDA;420201001;Diesel A;S;0,040803
2024;5;TAURUS DISTRIBUIDORA DE PETRÓLEO LTDA;810101001;EHC;CO;8,389744
2024;5;TAURUS DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;CO;2,701632
2024;5;TAURUS DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;SE;0,777551
2024;5;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;320101001;Gasolina A;CO;6,378042
2024;5;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;320101001;Gasolina A;NE;19,292349
2024;5;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;320101001;Gasolina A;SE;3,17992
2024;5;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420102004;Diesel A;CO;3,077766
2024;5;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420102004;Diesel A;NE;4,502201
2024;5;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420102004;Diesel A;S;0,163566
2024;5;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420102004;Diesel A;SE;1,078937
2024;5;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420105001;Diesel A;CO;2,384664
2024;5;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420105001;Diesel A;NE;7,393234
2024;5;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420105001;Diesel A;SE;0,744846
2024;5;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810101001;EHC;CO;2,532472
2024;5;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810101001;EHC;N;0,086926
2024;5;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810101001;EHC;NE;1,125145
2024;5;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810101001;EHC;SE;0,485596
2024;5;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810102004;EAC;CO;5,647017
2024;5;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810102004;EAC;N;0,784361
2024;5;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810102004;EAC;NE;1,099226
2024;5;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810102004;EAC;SE;2,029913
2024;5;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;320101001;Gasolina A;CO;1,099482
2024;5;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;320101001;Gasolina A;NE;9,946591
2024;5;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;320101001;Gasolina A;SE;1,164099
2024;5;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;420102004;Diesel A;CO;1,366494
2024;5;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;420102004;Diesel A;NE;3,741189
2024;5;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;420102004;Diesel A;S;0,198553
2024;5;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;420102004;Diesel A;SE;0,397465
2024;5;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;420105001;Diesel A;CO;1,524779
2024;5;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;420105001;Diesel A;NE;17,256104
2024;5;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;810101001;EHC;CO;0,568747
2024;5;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;810101001;EHC;N;0,118038
2024;5;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;810101001;EHC;NE;0,820444
2024;5;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;810102004;EAC;CO;3,002565
2024;5;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;810102004;EAC;SE;0,397765
2024;5;TOBRAS DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;320101001;Gasolina A;CO;0,918521
2024;5;TOBRAS DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;320101001;Gasolina A;SE;22,262461
2024;5;TOBRAS DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420102004;Diesel A;CO;0,757137
2024;5;TOBRAS DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420102004;Diesel A;SE;18,42626
2024;5;TOBRAS DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420105001;Diesel A;CO;0,961013
2024;5;TOBRAS DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420105001;Diesel A;SE;17,867104
2024;5;TOBRAS DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420201001;Diesel A;SE;0,283777
2024;5;TOBRAS DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;810101001;EHC;SE;1,086047
2024;5;TOBRAS DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;810102004;EAC;CO;0,401122
2024;5;TOBRAS DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;810102004;EAC;SE;6,144441
2024;5;TOWER BRASIL PETRÓLEO LTDA.;320101001;Gasolina A;CO;0,611212
2024;5;TOWER BRASIL PETRÓLEO LTDA.;320101001;Gasolina A;S;0,593186
2024;5;TOWER BRASIL PETRÓLEO LTDA.;320101001;Gasolina A;SE;0,97748
2024;5;TOWER BRASIL PETRÓLEO LTDA.;420102004;Diesel A;CO;0,998897
2024;5;TOWER BRASIL PETRÓLEO LTDA.;420102004;Diesel A;S;0,321263
2024;5;TOWER BRASIL PETRÓLEO LTDA.;420102004;Diesel A;SE;3,787112
2024;5;TOWER BRASIL PETRÓLEO LTDA.;420105001;Diesel A;CO;0,562942
2024;5;TOWER BRASIL PETRÓLEO LTDA.;420105001;Diesel A;S;0,286288
2024;5;TOWER BRASIL PETRÓLEO LTDA.;420105001;Diesel A;SE;4,109244
2024;5;TOWER BRASIL PETRÓLEO LTDA.;810101001;EHC;CO;0,102111
2024;5;TOWER BRASIL PETRÓLEO LTDA.;810101001;EHC;SE;0,119496
2024;5;TOWER BRASIL PETRÓLEO LTDA.;810102004;EAC;CO;0,727768
2024;5;TOWER BRASIL PETRÓLEO LTDA.;810102004;EAC;SE;0,121735
2024;5;TRANSO COMBUSTÍVEIS LTDA;320101001;Gasolina A;SE;0,097989
2024;5;TRANSO COMBUSTÍVEIS LTDA;420102004;Diesel A;SE;0,323973
2024;5;TRANSO COMBUSTÍVEIS LTDA;420105001;Diesel A;SE;0,119945
2024;5;TRANSO COMBUSTÍVEIS LTDA;810102004;EAC;SE;0,297034
2024;5;TRIANGULO DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;SE;3,363509
2024;5;TRIANGULO DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;SE;1,195233
2024;5;TRIANGULO DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;SE;1,273365
2024;5;TRIANGULO DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;SE;1,377064
2024;5;UNI COMBUSTÍVEIS LTDA;320101001;Gasolina A;S;0,199153
2024;5;UNI COMBUSTÍVEIS LTDA;420102004;Diesel A;S;0,527209
2024;5;UNI COMBUSTÍVEIS LTDA;420105001;Diesel A;S;0,479545
2024;5;UNI COMBUSTÍVEIS LTDA;810101001;EHC;S;0,089784
2024;5;UNI COMBUSTÍVEIS LTDA;810102004;EAC;S;0,089802
2024;5;VAISHIA DISTRIBUIDORA E TRANSPORTADORA DE COMBUSTIVEIS EIRELI;320101001;Gasolina A;SE;2,270894
2024;5;VAISHIA DISTRIBUIDORA E TRANSPORTADORA DE COMBUSTIVEIS EIRELI;420102004;Diesel A;SE;0,419152
2024;5;VAISHIA DISTRIBUIDORA E TRANSPORTADORA DE COMBUSTIVEIS EIRELI;420105001;Diesel A;SE;0,980552
2024;5;VAISHIA DISTRIBUIDORA E TRANSPORTADORA DE COMBUSTIVEIS EIRELI;810102004;EAC;SE;0,70784
2024;5;VIBRA ENERGIA S.A;320101001;Gasolina A;CO;39,19469
2024;5;VIBRA ENERGIA S.A;320101001;Gasolina A;N;29,459167
2024;5;VIBRA ENERGIA S.A;320101001;Gasolina A;NE;131,650686
2024;5;VIBRA ENERGIA S.A;320101001;Gasolina A;S;96,65858
2024;5;VIBRA ENERGIA S.A;320101001;Gasolina A;SE;245,885981
2024;5;VIBRA ENERGIA S.A;320101002;Gasolina A;SE;5,886782
2024;5;VIBRA ENERGIA S.A;410102001;Querosene Iluminante;SE;0,04
2024;5;VIBRA ENERGIA S.A;420102004;Diesel A;CO;11,408577
2024;5;VIBRA ENERGIA S.A;420102004;Diesel A;N;3,231799
2024;5;VIBRA ENERGIA S.A;420102004;Diesel A;NE;69,326473
2024;5;VIBRA ENERGIA S.A;420102004;Diesel A;S;49,367907
2024;5;VIBRA ENERGIA S.A;420102004;Diesel A;SE;138,297607
2024;5;VIBRA ENERGIA S.A;420105001;Diesel A;CO;37,176553
2024;5;VIBRA ENERGIA S.A;420105001;Diesel A;N;13,795402
2024;5;VIBRA ENERGIA S.A;420105001;Diesel A;NE;159,427549
2024;5;VIBRA ENERGIA S.A;420105001;Diesel A;S;78,194314
2024;5;VIBRA ENERGIA S.A;420105001;Diesel A;SE;355,775067
2024;5;VIBRA ENERGIA S.A;420201001;Diesel A;N;6,504117
2024;5;VIBRA ENERGIA S.A;420201001;Diesel A;NE;3,217621
2024;5;VIBRA ENERGIA S.A;420201001;Diesel A;S;0,863036
2024;5;VIBRA ENERGIA S.A;420201001;Diesel A;SE;31,884617
2024;5;VIBRA ENERGIA S.A;510101001;OC;N;2,562821
2024;5;VIBRA ENERGIA S.A;510101001;OC;S;0,17515
2024;5;VIBRA ENERGIA S.A;510102001;OC;N;16,380742
2024;5;VIBRA ENERGIA S.A;510102001;OC;NE;31,61992
2024;5;VIBRA ENERGIA S.A;510102001;OC;S;25,61174
2024;5;VIBRA ENERGIA S.A;510102001;OC;SE;11,434686
2024;5;VIBRA ENERGIA S.A;810101001;EHC;CO;156,052802
2024;5;VIBRA ENERGIA S.A;810101001;EHC;N;1,773301
2024;5;VIBRA ENERGIA S.A;810101001;EHC;NE;14,290323
2024;5;VIBRA ENERGIA S.A;810101001;EHC;SE;41,938113
2024;5;VIBRA ENERGIA S.A;810102001;EAC;CO;9,67329
2024;5;VIBRA ENERGIA S.A;810102001;EAC;SE;12,356599
2024;5;VIBRA ENERGIA S.A;810102004;EAC;CO;63,124667
2024;5;VIBRA ENERGIA S.A;810102004;EAC;N;1,890318
2024;5;VIBRA ENERGIA S.A;810102004;EAC;NE;11,914325
2024;5;VIBRA ENERGIA S.A;810102004;EAC;SE;47,172739
2024;5;WALENDOWSKY DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;320101001;Gasolina A;S;1,693259
2024;5;WALENDOWSKY DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;420102004;Diesel A;S;0,619949
2024;5;WALENDOWSKY DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;420105001;Diesel A;S;2,024475
2024;5;WALENDOWSKY DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;420201001;Diesel A;S;0,473212
2024;5;WALENDOWSKY DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;810101001;EHC;SE;0,28526
2024;5;WALENDOWSKY DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;810102004;EAC;SE;0,511618
2024;5;WATT DISTRIBUIDORA BRASILEIRA DE COMBUSTÍVEIS E DERIVADOS DE PETRÓLEO LTDA;320101001;Gasolina A;CO;0,087962
2024;5;WATT DISTRIBUIDORA BRASILEIRA DE COMBUSTÍVEIS E DERIVADOS DE PETRÓLEO LTDA;420102004;Diesel A;CO;0,088004
2024;5;WATT DISTRIBUIDORA BRASILEIRA DE COMBUSTÍVEIS E DERIVADOS DE PETRÓLEO LTDA;420102004;Diesel A;SE;0,437229
2024;5;WATT DISTRIBUIDORA BRASILEIRA DE COMBUSTÍVEIS E DERIVADOS DE PETRÓLEO LTDA;420105001;Diesel A;CO;0,099933
2024;5;WATT DISTRIBUIDORA BRASILEIRA DE COMBUSTÍVEIS E DERIVADOS DE PETRÓLEO LTDA;420105001;Diesel A;SE;0,698916
2024;5;WATT DISTRIBUIDORA BRASILEIRA DE COMBUSTÍVEIS E DERIVADOS DE PETRÓLEO LTDA;810101001;EHC;CO;2,231826
2024;5;WATT DISTRIBUIDORA BRASILEIRA DE COMBUSTÍVEIS E DERIVADOS DE PETRÓLEO LTDA;810102004;EAC;CO;0,477669
2024;5;WEBPETRO DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;320101001;Gasolina A;CO;0,499988
2024;5;WEBPETRO DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;320101001;Gasolina A;NE;0,3
2024;5;WEBPETRO DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420102004;Diesel A;CO;0,499723
2024;5;WEBPETRO DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420105001;Diesel A;CO;0,4999
2024;5;WEBPETRO DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420105001;Diesel A;NE;0,499532
2024;5;WELLPETRO COMÉRCIO DE COMBUSTÍVEIS LTDA;810101001;EHC;CO;0,009979
2024;5;WK PRODUTOS DE PETROLEO LTDA;320101001;Gasolina A;CO;0,704648
2024;5;WK PRODUTOS DE PETROLEO LTDA;320101001;Gasolina A;NE;0,712
2024;5;WK PRODUTOS DE PETROLEO LTDA;420102004;Diesel A;CO;1,039606
2024;5;WK PRODUTOS DE PETROLEO LTDA;420102004;Diesel A;NE;0,648963
2024;5;WK PRODUTOS DE PETROLEO LTDA;420105001;Diesel A;CO;0,798041
2024;5;WK PRODUTOS DE PETROLEO LTDA;420105001;Diesel A;NE;3,478802
2024;5;WK PRODUTOS DE PETROLEO LTDA;810101001;EHC;CO;0,189719
2024;5;WK PRODUTOS DE PETROLEO LTDA;810102004;EAC;CO;0,456697
2024;5;WK PRODUTOS DE PETROLEO LTDA;810102004;EAC;NE;0,227326
2024;5;YPETRO DISTRIBUIDORA DE COMBUSTIVEIS S.A.;320101001;Gasolina A;NE;0,519571
2024;5;YPETRO DISTRIBUIDORA DE COMBUSTIVEIS S.A.;420102004;Diesel A;NE;0,168451
2024;5;YPETRO DISTRIBUIDORA DE COMBUSTIVEIS S.A.;420105001;Diesel A;NE;0,49937
2024;5;YPETRO DISTRIBUIDORA DE COMBUSTIVEIS S.A.;810101001;EHC;CO;0,352657
2024;5;YPETRO DISTRIBUIDORA DE COMBUSTIVEIS S.A.;810101001;EHC;NE;0,859504
2024;5;YPETRO DISTRIBUIDORA DE COMBUSTIVEIS S.A.;810102004;EAC;NE;0,095246
2024;6;76 OIL DISTRIBUIDORA DE COMBUSTÍVEIS S/A;320101001;Gasolina A;SE;19,3
2024;6;76 OIL DISTRIBUIDORA DE COMBUSTÍVEIS S/A;420102004;Diesel A;SE;2,85
2024;6;76 OIL DISTRIBUIDORA DE COMBUSTÍVEIS S/A;420105001;Diesel A;SE;11,1
2024;6;76 OIL DISTRIBUIDORA DE COMBUSTÍVEIS S/A;420201001;Diesel A;SE;4,72
2024;6;76 OIL DISTRIBUIDORA DE COMBUSTÍVEIS S/A;810101001;EHC;CO;2,018245
2024;6;76 OIL DISTRIBUIDORA DE COMBUSTÍVEIS S/A;810102004;EAC;SE;0,182992
2024;6;ACAI PETROLEO MATO GROSSO LTDA;810101001;EHC;CO;0,202503
2024;6;AGILE LOGISTICA E DISTRIBUIÇÃO DE COMBUSTÍVEIS LTDA;320101001;Gasolina A;SE;7,48457
2024;6;AGILE LOGISTICA E DISTRIBUIÇÃO DE COMBUSTÍVEIS LTDA;420102004;Diesel A;SE;0,199472
2024;6;AGILE LOGISTICA E DISTRIBUIÇÃO DE COMBUSTÍVEIS LTDA;420105001;Diesel A;SE;0,349774
2024;6;AGILE LOGISTICA E DISTRIBUIÇÃO DE COMBUSTÍVEIS LTDA;810101001;EHC;CO;1,639909
2024;6;ALCOOLBRAS - ÁLCOOL DO BRASIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;320101001;Gasolina A;CO;1,743051
2024;6;ALCOOLBRAS - ÁLCOOL DO BRASIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420102004;Diesel A;CO;0,641997
2024;6;ALCOOLBRAS - ÁLCOOL DO BRASIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420105001;Diesel A;CO;0,537088
2024;6;ALCOOLBRAS - ÁLCOOL DO BRASIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;810101001;EHC;CO;1,599362
2024;6;ALCOOLBRAS - ÁLCOOL DO BRASIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;810102004;EAC;CO;0,869364
2024;6;ALE COMBUSTIVEIS S.A.;320101001;Gasolina A;CO;2,979483
2024;6;ALE COMBUSTIVEIS S.A.;320101001;Gasolina A;N;0,462609
2024;6;ALE COMBUSTIVEIS S.A.;320101001;Gasolina A;NE;16,410051
2024;6;ALE COMBUSTIVEIS S.A.;320101001;Gasolina A;S;8,601813
2024;6;ALE COMBUSTIVEIS S.A.;320101001;Gasolina A;SE;33,614802
2024;6;ALE COMBUSTIVEIS S.A.;420102004;Diesel A;CO;1,49016
2024;6;ALE COMBUSTIVEIS S.A.;420102004;Diesel A;N;0,334579
2024;6;ALE COMBUSTIVEIS S.A.;420102004;Diesel A;NE;4,670679
2024;6;ALE COMBUSTIVEIS S.A.;420102004;Diesel A;S;2,437362
2024;6;ALE COMBUSTIVEIS S.A.;420102004;Diesel A;SE;15,009646
2024;6;ALE COMBUSTIVEIS S.A.;420105001;Diesel A;CO;4,053633
2024;6;ALE COMBUSTIVEIS S.A.;420105001;Diesel A;N;0,625216
2024;6;ALE COMBUSTIVEIS S.A.;420105001;Diesel A;NE;12,411251
