ANO;GRANDE REGIÃO;UF;PRODUTO;CÓDIGO IBGE;MUNICÍPIO;VENDAS
2022;REGIÃO NORDESTE;PI;ETANOL;2204402;GILBUES;294000
2022;REGIÃO NORDESTE;PI;ETANOL;2204501;GUADALUPE;39000
2022;REGIÃO NORDESTE;PI;ETANOL;2204709;INHUMA;80000
2022;REGIÃO NORDESTE;PI;ETANOL;2205003;ITAINOPOLIS;50000
2022;REGIÃO NORDESTE;PI;ETANOL;2205151;JACOBINA DO PIAUI;28000
2022;REGIÃO NORDESTE;PI;ETANOL;2205201;JAICOS;75000
2022;REGIÃO NORDESTE;PI;ETANOL;2205276;JATOBA DO PIAUI;25000
2022;REGIÃO NORDESTE;PI;ETANOL;2205409;JOAQUIM PIRES;70000
2022;REGIÃO NORDESTE;PI;ETANOL;2205458;JOCA MARQUES;26000
2022;REGIÃO NORDESTE;PI;ETANOL;2205508;JOSE DE FREITAS;600000
2022;REGIÃO NORDESTE;PI;ETANOL;2205516;JUAZEIRO DO PIAUI;68000
2022;REGIÃO NORDESTE;PI;ETANOL;2205557;LAGOA ALEGRE;70000
2022;REGIÃO NORDESTE;PI;ETANOL;2205565;LAGOA DO BARRO DO PIAUI;123000
2022;REGIÃO NORDESTE;PI;ETANOL;2205581;LAGOA DO PIAUI;161000
2022;REGIÃO NORDESTE;PI;ETANOL;2205607;LANDRI SALES;28000
2022;REGIÃO NORDESTE;PI;ETANOL;2205706;LUIS CORREIA;130000
2022;REGIÃO NORDESTE;PI;ETANOL;2205805;LUZILANDIA;105500
2022;REGIÃO NORDESTE;PI;ETANOL;2205953;MARCOLANDIA;94000
2022;REGIÃO NORDESTE;PI;ETANOL;2206100;MATIAS OLIMPIO;6000
2022;REGIÃO NORDESTE;PI;ETANOL;2206209;MIGUEL ALVES;159000
2022;REGIÃO NORDESTE;PI;ETANOL;2206308;MIGUEL LEAO;118000
2022;REGIÃO NORDESTE;PI;ETANOL;2206407;MONSENHOR GIL;65000
2022;REGIÃO NORDESTE;PI;ETANOL;2206506;MONSENHOR HIPOLITO;37000
2022;REGIÃO NORDESTE;PI;ETANOL;2206605;MONTE ALEGRE DO PIAUI;80000
2022;REGIÃO NORDESTE;PI;ETANOL;2206654;MORRO CABECA NO TEMPO;17500
2022;REGIÃO NORDESTE;PI;ETANOL;2206803;NOSSA SENHORA DOS REMEDIOS;34000
2022;REGIÃO NORDESTE;PI;ETANOL;2207009;OEIRAS;398000
2022;REGIÃO NORDESTE;PI;ETANOL;2207207;PADRE MARCOS;40000
2022;REGIÃO NORDESTE;PI;ETANOL;2207306;PAES LANDIM;15000
2022;REGIÃO NORDESTE;PI;ETANOL;2207405;PALMEIRA DO PIAUI;5000
2022;REGIÃO NORDESTE;PI;ETANOL;2207702;PARNAIBA;10405500
2022;REGIÃO NORDESTE;PI;ETANOL;2207777;PATOS DO PIAUI;12500
2022;REGIÃO NORDESTE;PI;ETANOL;2207793;PAU D'ARCO DO PIAUI;10000
2022;REGIÃO NORDESTE;PI;ETANOL;2207801;PAULISTANA;278000
2022;REGIÃO NORDESTE;PI;ETANOL;2207900;PEDRO II;3220150
2022;REGIÃO NORDESTE;PI;ETANOL;2208007;PICOS;8588236
2022;REGIÃO NORDESTE;PI;ETANOL;2208304;PIRACURUCA;405000
2022;REGIÃO NORDESTE;PI;ETANOL;2208403;PIRIPIRI;1007000
2022;REGIÃO NORDESTE;PI;ETANOL;2208502;PORTO;24000
2022;REGIÃO NORDESTE;PI;ETANOL;2208700;REDENCAO DO GURGUEIA;58000
2022;REGIÃO NORDESTE;PI;ETANOL;2208809;REGENERACAO;94000
2022;REGIÃO NORDESTE;PI;ETANOL;2209005;RIO GRANDE DO PIAUI;10000
2022;REGIÃO NORDESTE;PI;ETANOL;2209203;SANTA FILOMENA;86000
2022;REGIÃO NORDESTE;PI;ETANOL;2209302;SANTA LUZ;70000
2022;REGIÃO NORDESTE;PI;ETANOL;2209658;SAO FRANCISCO DE ASSIS DO PIAUI;15000
2022;REGIÃO NORDESTE;PI;ETANOL;2209708;SAO FRANCISCO DO PIAUI;17000
2022;REGIÃO NORDESTE;PI;ETANOL;2210003;SAO JOAO DO PIAUI;2028000
2022;REGIÃO NORDESTE;PI;ETANOL;2210102;SAO JOSE DO PEIXE;18000
2022;REGIÃO NORDESTE;PI;ETANOL;2210300;SAO JULIAO;23000
2022;REGIÃO NORDESTE;PI;ETANOL;2210409;SAO MIGUEL DO TAPUIO;7000
2022;REGIÃO NORDESTE;PI;ETANOL;2210508;SAO PEDRO DO PIAUI;95000
2022;REGIÃO NORDESTE;PI;ETANOL;2210607;SAO RAIMUNDO NONATO;309000
2022;REGIÃO NORDESTE;PI;ETANOL;2210706;SIMOES;127500
2022;REGIÃO NORDESTE;PI;ETANOL;2210805;SIMPLICIO MENDES;128000
2022;REGIÃO NORDESTE;PI;ETANOL;2210904;SOCORRO DO PIAUI;12000
2022;REGIÃO NORDESTE;PI;ETANOL;2210938;SUSSUAPARA;104000
2022;REGIÃO NORDESTE;PI;ETANOL;2211001;TERESINA;52876589
2022;REGIÃO NORDESTE;PI;ETANOL;2211100;UNIAO;2908300
2022;REGIÃO NORDESTE;PI;ETANOL;2211209;URUCUI;652000
2022;REGIÃO NORDESTE;PI;ETANOL;2211308;VALENCA DO PIAUI;603500
2022;REGIÃO NORDESTE;PI;ETANOL;2211506;VERA MENDES;10000
2022;REGIÃO NORDESTE;PI;ETANOL;2211605;VILA NOVA DO PIAUI;39000
2022;REGIÃO SUL;PR;ETANOL;4100103;ABATIA;490000
2022;REGIÃO SUL;PR;ETANOL;4100202;ADRIANOPOLIS;193000
2022;REGIÃO SUL;PR;ETANOL;4100301;AGUDOS DO SUL;288500
2022;REGIÃO SUL;PR;ETANOL;4100400;ALMIRANTE TAMANDARE;2765000
2022;REGIÃO SUL;PR;ETANOL;4100459;ALTAMIRA DO PARANA;124615
2022;REGIÃO SUL;PR;ETANOL;4100509;ALTONIA;1361700
2022;REGIÃO SUL;PR;ETANOL;4100608;ALTO PARANA;860500
2022;REGIÃO SUL;PR;ETANOL;4100707;ALTO PIQUIRI;777357
2022;REGIÃO SUL;PR;ETANOL;4100806;ALVORADA DO SUL;257500
2022;REGIÃO SUL;PR;ETANOL;4100905;AMAPORA;443300
2022;REGIÃO SUL;PR;ETANOL;4101002;AMPERE;867584
2022;REGIÃO SUL;PR;ETANOL;4101051;ANAHY;219105
2022;REGIÃO SUL;PR;ETANOL;4101101;ANDIRA;1691000
2022;REGIÃO SUL;PR;ETANOL;4101150;ANGULO;375600
2022;REGIÃO SUL;PR;ETANOL;4101200;ANTONINA;988000
2022;REGIÃO SUL;PR;ETANOL;4101309;ANTONIO OLINTO;90000
2022;REGIÃO SUL;PR;ETANOL;4101408;APUCARANA;11042000
2022;REGIÃO SUL;PR;ETANOL;4101507;ARAPONGAS;9523200
2022;REGIÃO SUL;PR;ETANOL;4101606;ARAPOTI;1838000
2022;REGIÃO SUL;PR;ETANOL;4101655;ARAPUA;112500
2022;REGIÃO SUL;PR;ETANOL;4101705;ARARUNA;803500
2022;REGIÃO SUL;PR;ETANOL;4101804;ARAUCARIA;7905282
2022;REGIÃO SUL;PR;ETANOL;4101853;ARIRANHA DO IVAI;82500
2022;REGIÃO SUL;PR;ETANOL;4101903;ASSAI;650000
2022;REGIÃO SUL;PR;ETANOL;4102000;ASSIS CHATEAUBRIAND;3852200
2022;REGIÃO SUL;PR;ETANOL;4102109;ASTORGA;3457850
2022;REGIÃO SUL;PR;ETANOL;4102208;ATALAIA;301000
2022;REGIÃO SUL;PR;ETANOL;4102307;BALSA NOVA;640000
2022;REGIÃO SUL;PR;ETANOL;4102406;BANDEIRANTES;2178400
2022;REGIÃO SUL;PR;ETANOL;4102505;BARBOSA FERRAZ;1083100
2022;REGIÃO SUL;PR;ETANOL;4102604;BARRACAO;527000
2022;REGIÃO SUL;PR;ETANOL;4102703;BARRA DO JACARE;59500
2022;REGIÃO SUL;PR;ETANOL;4102752;BELA VISTA DA CAROBA;50000
2022;REGIÃO SUL;PR;ETANOL;4102802;BELA VISTA DO PARAISO;1089000
2022;REGIÃO SUL;PR;ETANOL;4102901;BITURUNA;348500
2022;REGIÃO SUL;PR;ETANOL;4103008;BOA ESPERANCA;414600
2022;REGIÃO SUL;PR;ETANOL;4103024;BOA ESPERANCA DO IGUACU;113381
2022;REGIÃO SUL;PR;ETANOL;4103040;BOA VENTURA DE SAO ROQUE;798500
2022;REGIÃO SUL;PR;ETANOL;4103057;BOA VISTA DA APARECIDA;572500
2022;REGIÃO SUL;PR;ETANOL;4103107;BOCAIUVA DO SUL;451500
2022;REGIÃO SUL;PR;ETANOL;4103156;BOM JESUS DO SUL;27000
2022;REGIÃO SUL;PR;ETANOL;4103206;BOM SUCESSO;434000
2022;REGIÃO SUL;PR;ETANOL;4103222;BOM SUCESSO DO SUL;77000
2022;REGIÃO SUL;PR;ETANOL;4103305;BORRAZOPOLIS;286500
2022;REGIÃO SUL;PR;ETANOL;4103354;BRAGANEY;373396
2022;REGIÃO SUL;PR;ETANOL;4103370;BRASILANDIA DO SUL;385300
2022;REGIÃO SUL;PR;ETANOL;4103404;CAFEARA;191100
2022;REGIÃO SUL;PR;ETANOL;4103453;CAFELANDIA;1591823
2022;REGIÃO SUL;PR;ETANOL;4103479;CAFEZAL DO SUL;259100
2022;REGIÃO SUL;PR;ETANOL;4103503;CALIFORNIA;2370000
2022;REGIÃO SUL;PR;ETANOL;4103602;CAMBARA;1685000
2022;REGIÃO SUL;PR;ETANOL;4103701;CAMBE;10754756
2022;REGIÃO SUL;PR;ETANOL;4103800;CAMBIRA;1009000
2022;REGIÃO SUL;PR;ETANOL;4103909;CAMPINA DA LAGOA;1203177
2022;REGIÃO SUL;PR;ETANOL;4103958;CAMPINA DO SIMAO;78300
2022;REGIÃO SUL;PR;ETANOL;4104006;CAMPINA GRANDE DO SUL;4310500
2022;REGIÃO SUL;PR;ETANOL;4104055;CAMPO BONITO;78600
2022;REGIÃO SUL;PR;ETANOL;4104105;CAMPO DO TENENTE;286000
2022;REGIÃO SUL;PR;ETANOL;4104204;CAMPO LARGO;7776900
2022;REGIÃO SUL;PR;ETANOL;4104253;CAMPO MAGRO;366500
2022;REGIÃO SUL;PR;ETANOL;4104303;CAMPO MOURAO;9776550
2022;REGIÃO SUL;PR;ETANOL;4104402;CANDIDO DE ABREU;656865
2022;REGIÃO SUL;PR;ETANOL;4104428;CANDOI;1515853
2022;REGIÃO SUL;PR;ETANOL;4104451;CANTAGALO;417000
2022;REGIÃO SUL;PR;ETANOL;4104501;CAPANEMA;915353
2022;REGIÃO SUL;PR;ETANOL;4104600;CAPITAO LEONIDAS MARQUES;988300
2022;REGIÃO SUL;PR;ETANOL;4104659;CARAMBEI;2271900
2022;REGIÃO SUL;PR;ETANOL;4104709;CARLOPOLIS;1731000
2022;REGIÃO SUL;PR;ETANOL;4104808;CASCAVEL;27594625
2022;REGIÃO SUL;PR;ETANOL;4104907;CASTRO;3312000
2022;REGIÃO SUL;PR;ETANOL;4105003;CATANDUVAS;934000
2022;REGIÃO SUL;PR;ETANOL;4105102;CENTENARIO DO SUL;1070100
2022;REGIÃO SUL;PR;ETANOL;4105201;CERRO AZUL;458500
2022;REGIÃO SUL;PR;ETANOL;4105300;CEU AZUL;1595111
2022;REGIÃO SUL;PR;ETANOL;4105409;CHOPINZINHO;1325513
2022;REGIÃO SUL;PR;ETANOL;4105508;CIANORTE;6554250
2022;REGIÃO SUL;PR;ETANOL;4105607;CIDADE GAUCHA;1160900
2022;REGIÃO SUL;PR;ETANOL;4105706;CLEVELANDIA;419503
2022;REGIÃO SUL;PR;ETANOL;4105805;COLOMBO;12573920
2022;REGIÃO SUL;PR;ETANOL;4105904;COLORADO;3508150
2022;REGIÃO SUL;PR;ETANOL;4106001;CONGONHINHAS;533000
2022;REGIÃO SUL;PR;ETANOL;4106100;CONSELHEIRO MAIRINCK;417000
2022;REGIÃO SUL;PR;ETANOL;4106209;CONTENDA;808000
2022;REGIÃO SUL;PR;ETANOL;4106308;CORBELIA;1832184
2022;REGIÃO SUL;PR;ETANOL;4106407;CORNELIO PROCOPIO;4161100
2022;REGIÃO SUL;PR;ETANOL;4106456;CORONEL DOMINGOS SOARES;43000
2022;REGIÃO SUL;PR;ETANOL;4106506;CORONEL VIVIDA;1066000
2022;REGIÃO SUL;PR;ETANOL;4106555;CORUMBATAI DO SUL;174100
2022;REGIÃO SUL;PR;ETANOL;4106571;CRUZEIRO DO IGUACU;137569
2022;REGIÃO SUL;PR;ETANOL;4106605;CRUZEIRO DO OESTE;3164450
2022;REGIÃO SUL;PR;ETANOL;4106704;CRUZEIRO DO SUL;163000
2022;REGIÃO SUL;PR;ETANOL;4106803;CRUZ MACHADO;201000
2022;REGIÃO SUL;PR;ETANOL;4106852;CRUZMALTINA;287000
2022;REGIÃO SUL;PR;ETANOL;4106902;CURITIBA;120915580
2022;REGIÃO SUL;PR;ETANOL;4107009;CURIUVA;1017500
2022;REGIÃO SUL;PR;ETANOL;4107108;DIAMANTE DO NORTE;565000
2022;REGIÃO SUL;PR;ETANOL;4107124;DIAMANTE DO SUL;55000
2022;REGIÃO SUL;PR;ETANOL;4107157;DIAMANTE D'OESTE;135000
2022;REGIÃO SUL;PR;ETANOL;4107207;DOIS VIZINHOS;5174523
2022;REGIÃO SUL;PR;ETANOL;4107256;DOURADINA;1071100
2022;REGIÃO SUL;PR;ETANOL;4107306;DOUTOR CAMARGO;1099000
2022;REGIÃO SUL;PR;ETANOL;4107405;ENEAS MARQUES;188000
2022;REGIÃO SUL;PR;ETANOL;4107504;ENGENHEIRO BELTRAO;1549400
2022;REGIÃO SUL;PR;ETANOL;4107520;ESPERANCA NOVA;50000
2022;REGIÃO SUL;PR;ETANOL;4107538;ENTRE RIOS DO OESTE;314429
2022;REGIÃO SUL;PR;ETANOL;4107546;ESPIGAO ALTO DO IGUACU;80000
2022;REGIÃO SUL;PR;ETANOL;4107553;FAROL;70700
2022;REGIÃO SUL;PR;ETANOL;4107603;FAXINAL;2539400
2022;REGIÃO SUL;PR;ETANOL;4107652;FAZENDA RIO GRANDE;6283300
2022;REGIÃO SUL;PR;ETANOL;4107702;FENIX;180000
2022;REGIÃO SUL;PR;ETANOL;4107736;FERNANDES PINHEIRO;624300
2022;REGIÃO SUL;PR;ETANOL;4107751;FIGUEIRA;320000
2022;REGIÃO SUL;PR;ETANOL;4107801;FLORAI;170000
2022;REGIÃO SUL;PR;ETANOL;4107850;FLOR DA SERRA DO SUL;210000
2022;REGIÃO SUL;PR;ETANOL;4107900;FLORESTA;1040000
2022;REGIÃO SUL;PR;ETANOL;4108007;FLORESTOPOLIS;384226
2022;REGIÃO SUL;PR;ETANOL;4108106;FLORIDA;288000
2022;REGIÃO SUL;PR;ETANOL;4108205;FORMOSA DO OESTE;839041
2022;REGIÃO SUL;PR;ETANOL;4108304;FOZ DO IGUACU;30051022
2022;REGIÃO SUL;PR;ETANOL;4108320;FRANCISCO ALVES;869400
2022;REGIÃO SUL;PR;ETANOL;4108403;FRANCISCO BELTRAO;4511885
2022;REGIÃO SUL;PR;ETANOL;4108452;FOZ DO JORDAO;172000
2022;REGIÃO SUL;PR;ETANOL;4108502;GENERAL CARNEIRO;526000
2022;REGIÃO SUL;PR;ETANOL;4108551;GODOY MOREIRA;127000
2022;REGIÃO SUL;PR;ETANOL;4108601;GOIOERE;3458300
2022;REGIÃO SUL;PR;ETANOL;4108650;GOIOXIM;155000
2022;REGIÃO SUL;PR;ETANOL;4108700;GRANDES RIOS;378000
2022;REGIÃO SUL;PR;ETANOL;4108809;GUAIRA;5210295
2022;REGIÃO SUL;PR;ETANOL;4108908;GUAIRACA;758500
2022;REGIÃO SUL;PR;ETANOL;4108957;GUAMIRANGA;245000
2022;REGIÃO SUL;PR;ETANOL;4109005;GUAPIRAMA;180000
2022;REGIÃO SUL;PR;ETANOL;4109104;GUAPOREMA;30000
2022;REGIÃO SUL;PR;ETANOL;4109203;GUARACI;341500
2022;REGIÃO SUL;PR;ETANOL;4109302;GUARANIACU;1567315
2022;REGIÃO SUL;PR;ETANOL;4109401;GUARAPUAVA;11459970
2022;REGIÃO SUL;PR;ETANOL;4109500;GUARAQUECABA;22000
2022;REGIÃO SUL;PR;ETANOL;4109609;GUARATUBA;2033500
2022;REGIÃO SUL;PR;ETANOL;4109658;HONORIO SERPA;98500
2022;REGIÃO SUL;PR;ETANOL;4109708;IBAITI;2480000
2022;REGIÃO SUL;PR;ETANOL;4109757;IBEMA;384799
2022;REGIÃO SUL;PR;ETANOL;4109807;IBIPORA;3167536
2022;REGIÃO SUL;PR;ETANOL;4109906;ICARAIMA;865900
2022;REGIÃO SUL;PR;ETANOL;4110003;IGUARACU;548000
2022;REGIÃO SUL;PR;ETANOL;4110052;IGUATU;154681
2022;REGIÃO SUL;PR;ETANOL;4110078;IMBAU;1006000
2022;REGIÃO SUL;PR;ETANOL;4110102;IMBITUVA;1420500
2022;REGIÃO SUL;PR;ETANOL;4110201;INACIO MARTINS;125069
2022;REGIÃO SUL;PR;ETANOL;4110300;INAJA;120300
2022;REGIÃO SUL;PR;ETANOL;4110409;INDIANOPOLIS;130000
2022;REGIÃO SUL;PR;ETANOL;4110508;IPIRANGA;311200
2022;REGIÃO SUL;PR;ETANOL;4110607;IPORA;1285200
2022;REGIÃO SUL;PR;ETANOL;4110656;IRACEMA DO OESTE;71893
2022;REGIÃO SUL;PR;ETANOL;4110706;IRATI;3763955
2022;REGIÃO SUL;PR;ETANOL;4110805;IRETAMA;1021823
2022;REGIÃO SUL;PR;ETANOL;4110904;ITAGUAJE;442900
2022;REGIÃO SUL;PR;ETANOL;4110953;ITAIPULANDIA;503890
2022;REGIÃO SUL;PR;ETANOL;4111001;ITAMBARACA;350000
2022;REGIÃO SUL;PR;ETANOL;4111100;ITAMBE;540000
2022;REGIÃO SUL;PR;ETANOL;4111209;ITAPEJARA D'OESTE;968484
2022;REGIÃO SUL;PR;ETANOL;4111258;ITAPERUCU;1037000
2022;REGIÃO SUL;PR;ETANOL;4111308;ITAUNA DO SUL;432600
2022;REGIÃO SUL;PR;ETANOL;4111407;IVAI;519959
2022;REGIÃO SUL;PR;ETANOL;4111506;IVAIPORA;3005900
2022;REGIÃO SUL;PR;ETANOL;4111555;IVATE;576200
2022;REGIÃO SUL;PR;ETANOL;4111605;IVATUBA;69000
2022;REGIÃO SUL;PR;ETANOL;4111704;JABOTI;602500
2022;REGIÃO SUL;PR;ETANOL;4111803;JACAREZINHO;2615000
2022;REGIÃO SUL;PR;ETANOL;4111902;JAGUAPITA;1683000
2022;REGIÃO SUL;PR;ETANOL;4112009;JAGUARIAIVA;1682000
2022;REGIÃO SUL;PR;ETANOL;4112108;JANDAIA DO SUL;3868600
2022;REGIÃO SUL;PR;ETANOL;4112207;JANIOPOLIS;325700
2022;REGIÃO SUL;PR;ETANOL;4112306;JAPIRA;133000
2022;REGIÃO SUL;PR;ETANOL;4112405;JAPURA;743000
2022;REGIÃO SUL;PR;ETANOL;4112504;JARDIM ALEGRE;953400
2022;REGIÃO SUL;PR;ETANOL;4112702;JATAIZINHO;1000500
2022;REGIÃO SUL;PR;ETANOL;4112751;JESUITAS;955678
2022;REGIÃO SUL;PR;ETANOL;4112801;JOAQUIM TAVORA;1270000
2022;REGIÃO SUL;PR;ETANOL;4112900;JUNDIAI DO SUL;101500
2022;REGIÃO SUL;PR;ETANOL;4112959;JURANDA;2276100
2022;REGIÃO SUL;PR;ETANOL;4113007;JUSSARA;498000
2022;REGIÃO SUL;PR;ETANOL;4113106;KALORE;238000
2022;REGIÃO SUL;PR;ETANOL;4113205;LAPA;1509200
2022;REGIÃO SUL;PR;ETANOL;4113254;LARANJAL;97500
2022;REGIÃO SUL;PR;ETANOL;4113304;LARANJEIRAS DO SUL;2173506
2022;REGIÃO SUL;PR;ETANOL;4113403;LEOPOLIS;187000
2022;REGIÃO SUL;PR;ETANOL;4113429;LIDIANOPOLIS;530300
2022;REGIÃO SUL;PR;ETANOL;4113452;LINDOESTE;518900
2022;REGIÃO SUL;PR;ETANOL;4113502;LOANDA;2511000
2022;REGIÃO SUL;PR;ETANOL;4113601;LOBATO;212000
2022;REGIÃO SUL;PR;ETANOL;4113700;LONDRINA;43842045
2022;REGIÃO SUL;PR;ETANOL;4113734;LUIZIANA;1454900
2022;REGIÃO SUL;PR;ETANOL;4113759;LUNARDELLI;383000
2022;REGIÃO SUL;PR;ETANOL;4113809;LUPIONOPOLIS;240500
2022;REGIÃO SUL;PR;ETANOL;4113908;MALLET;328000
2022;REGIÃO SUL;PR;ETANOL;4114005;MAMBORE;612300
2022;REGIÃO SUL;PR;ETANOL;4114104;MANDAGUACU;1962778
2022;REGIÃO SUL;PR;ETANOL;4114203;MANDAGUARI;3751000
2022;REGIÃO SUL;PR;ETANOL;4114302;MANDIRITUBA;1168000
2022;REGIÃO SUL;PR;ETANOL;4114351;MANFRINOPOLIS;34000
2022;REGIÃO SUL;PR;ETANOL;4114401;MANGUEIRINHA;572464
2022;REGIÃO SUL;PR;ETANOL;4114500;MANOEL RIBAS;922472
2022;REGIÃO SUL;PR;ETANOL;4114609;MARECHAL CANDIDO RONDON;5534426
2022;REGIÃO SUL;PR;ETANOL;4114708;MARIA HELENA;378200
2022;REGIÃO SUL;PR;ETANOL;4114807;MARIALVA;9730600
2022;REGIÃO SUL;PR;ETANOL;4114906;MARILANDIA DO SUL;703300
2022;REGIÃO SUL;PR;ETANOL;4115002;MARILENA;832900
2022;REGIÃO SUL;PR;ETANOL;4115101;MARILUZ;469100
2022;REGIÃO SUL;PR;ETANOL;4115200;MARINGA;49205173
2022;REGIÃO SUL;PR;ETANOL;4115309;MARIOPOLIS;244150
2022;REGIÃO SUL;PR;ETANOL;4115358;MARIPA;587550
2022;REGIÃO SUL;PR;ETANOL;4115408;MARMELEIRO;1044358
2022;REGIÃO SUL;PR;ETANOL;4115457;MARQUINHO;100000
2022;REGIÃO SUL;PR;ETANOL;4115507;MARUMBI;415000
2022;REGIÃO SUL;PR;ETANOL;4115606;MATELANDIA;1390572
2022;REGIÃO SUL;PR;ETANOL;4115705;MATINHOS;1942000
2022;REGIÃO SUL;PR;ETANOL;4115739;MATO RICO;43000
2022;REGIÃO SUL;PR;ETANOL;4115754;MAUA DA SERRA;417000
2022;REGIÃO SUL;PR;ETANOL;4115804;MEDIANEIRA;3797149
2022;REGIÃO SUL;PR;ETANOL;4115853;MERCEDES;309800
2022;REGIÃO SUL;PR;ETANOL;4115903;MIRADOR;86000
2022;REGIÃO SUL;PR;ETANOL;4116000;MIRASELVA;94000
2022;REGIÃO SUL;PR;ETANOL;4116059;MISSAL;834056
2022;REGIÃO SUL;PR;ETANOL;4116109;MOREIRA SALES;758700
2022;REGIÃO SUL;PR;ETANOL;4116208;MORRETES;769500
2022;REGIÃO SUL;PR;ETANOL;4116307;MUNHOZ DE MELO;49900
2022;REGIÃO SUL;PR;ETANOL;4116406;NOSSA SENHORA DAS GRACAS;441300
2022;REGIÃO SUL;PR;ETANOL;4116505;NOVA ALIANCA DO IVAI;16000
2022;REGIÃO SUL;PR;ETANOL;4116604;NOVA AMERICA DA COLINA;215000
2022;REGIÃO SUL;PR;ETANOL;4116703;NOVA AURORA;1439325
2022;REGIÃO SUL;PR;ETANOL;4116802;NOVA CANTU;463512
2022;REGIÃO SUL;PR;ETANOL;4116901;NOVA ESPERANCA;2824800
2022;REGIÃO SUL;PR;ETANOL;4116950;NOVA ESPERANCA DO SUDOESTE;138000
2022;REGIÃO SUL;PR;ETANOL;4117008;NOVA FATIMA;422000
2022;REGIÃO SUL;PR;ETANOL;4117057;NOVA LARANJEIRAS;240000
2022;REGIÃO SUL;PR;ETANOL;4117107;NOVA LONDRINA;1814000
2022;REGIÃO SUL;PR;ETANOL;4117206;NOVA OLIMPIA;674000
2022;REGIÃO SUL;PR;ETANOL;4117214;NOVA SANTA BARBARA;347831
2022;REGIÃO SUL;PR;ETANOL;4117222;NOVA SANTA ROSA;923234
2022;REGIÃO SUL;PR;ETANOL;4117255;NOVA PRATA DO IGUACU;435499
2022;REGIÃO SUL;PR;ETANOL;4117271;NOVA TEBAS;619700
2022;REGIÃO SUL;PR;ETANOL;4117297;NOVO ITACOLOMI;191800
2022;REGIÃO SUL;PR;ETANOL;4117305;ORTIGUEIRA;1502777
2022;REGIÃO SUL;PR;ETANOL;4117404;OURIZONA;207000
2022;REGIÃO SUL;PR;ETANOL;4117453;OURO VERDE DO OESTE;566550
2022;REGIÃO SUL;PR;ETANOL;4117503;PAICANDU;5141000
2022;REGIÃO SUL;PR;ETANOL;4117602;PALMAS;896000
2022;REGIÃO SUL;PR;ETANOL;4117701;PALMEIRA;2659598
2022;REGIÃO SUL;PR;ETANOL;4117800;PALMITAL;618007
2022;REGIÃO SUL;PR;ETANOL;4117909;PALOTINA;2826592
2022;REGIÃO SUL;PR;ETANOL;4118006;PARAISO DO NORTE;628000
2022;REGIÃO SUL;PR;ETANOL;4118105;PARANACITY;942000
2022;REGIÃO SUL;PR;ETANOL;4118204;PARANAGUA;9139000
2022;REGIÃO SUL;PR;ETANOL;4118303;PARANAPOEMA;214550
2022;REGIÃO SUL;PR;ETANOL;4118402;PARANAVAI;7753071
2022;REGIÃO SUL;PR;ETANOL;4118451;PATO BRAGADO;444650
2022;REGIÃO SUL;PR;ETANOL;4118501;PATO BRANCO;3829793
2022;REGIÃO SUL;PR;ETANOL;4118600;PAULA FREITAS;153000
2022;REGIÃO SUL;PR;ETANOL;4118709;PAULO FRONTIN;139000
2022;REGIÃO SUL;PR;ETANOL;4118808;PEABIRU;2137500
2022;REGIÃO SUL;PR;ETANOL;4118857;PEROBAL;268600
2022;REGIÃO SUL;PR;ETANOL;4118907;PEROLA;553900
2022;REGIÃO SUL;PR;ETANOL;4119004;PEROLA D'OESTE;146000
2022;REGIÃO SUL;PR;ETANOL;4119103;PIEN;452500
2022;REGIÃO SUL;PR;ETANOL;4119152;PINHAIS;9963300
2022;REGIÃO SUL;PR;ETANOL;4119202;PINHALAO;90000
2022;REGIÃO SUL;PR;ETANOL;4119251;PINHAL DE SAO BENTO;10000
2022;REGIÃO SUL;PR;ETANOL;4119301;PINHAO;1007000
2022;REGIÃO SUL;PR;ETANOL;4119400;PIRAI DO SUL;1070200
2022;REGIÃO SUL;PR;ETANOL;4119509;PIRAQUARA;1697500
2022;REGIÃO SUL;PR;ETANOL;4119608;PITANGA;1932237
2022;REGIÃO SUL;PR;ETANOL;4119657;PITANGUEIRAS;125000
2022;REGIÃO SUL;PR;ETANOL;4119707;PLANALTINA DO PARANA;501800
2022;REGIÃO SUL;PR;ETANOL;4119806;PLANALTO;444517
2022;REGIÃO SUL;PR;ETANOL;4119905;PONTA GROSSA;26132750
2022;REGIÃO SUL;PR;ETANOL;4119954;PONTAL DO PARANA;1728500
2022;REGIÃO SUL;PR;ETANOL;4120002;PORECATU;906800
2022;REGIÃO SUL;PR;ETANOL;4120101;PORTO AMAZONAS;115000
2022;REGIÃO SUL;PR;ETANOL;4120150;PORTO BARREIRO;30000
2022;REGIÃO SUL;PR;ETANOL;4120200;PORTO RICO;320000
2022;REGIÃO SUL;PR;ETANOL;4120309;PORTO VITORIA;39000
2022;REGIÃO SUL;PR;ETANOL;4120333;PRADO FERREIRA;130000
2022;REGIÃO SUL;PR;ETANOL;4120358;PRANCHITA;212000
2022;REGIÃO SUL;PR;ETANOL;4120408;PRESIDENTE CASTELO BRANCO;1202100
2022;REGIÃO SUL;PR;ETANOL;4120507;PRIMEIRO DE MAIO;1195000
2022;REGIÃO SUL;PR;ETANOL;4120606;PRUDENTOPOLIS;2635950
